table_id,molecule,type_name,method,base,benchmark_metric,minao,1e,atom,huckel,vsap,time,inchi,smi,organic,functional_group
3,CrO2(NO3)2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/Cr.2NO3.2O/c;2*2-1(3)4;;/q+4;2*-2;;
","[Cr]12([O])([O])(ON(O1)[O])ON(O2)[O]	molecule ""CrO2(NO3)2"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Amine
3,hcn, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8792499402977865,0.6292457285811444,0.8833616360791,0.9357202459118744,0.8792499402977865,3.553502082824707,"InChI=1S/CHN/c1-2/h1H
","C#N	molecule ""hcn"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Nitrile
3,ccl4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/CCl4/c2-1(3,4)5
","ClC(Cl)(Cl)Cl	molecule ""ccl4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,Ni(PH3)2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/Ni.2H3P/h;2*1H3
","[Ni]([PH3])[PH3]	molecule ""Ni(PH3)2"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,h2o, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9065055034712344,0.6736885035383292,0.906441613860678,0.9883134971084604,0.9065055034712344,1.6477115154266355,"InChI=1S/H2O/h1H2
","O	molecule ""h2o"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,ccl2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9573170713517184,0.6465517612383576,0.9586298524196012,0.9863532264010908,0.9573170713517184,12.612838506698608,"InChI=1S/CCl2/c2-1-3
","[C](Cl)Cl	molecule ""ccl2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,si2h6, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/H6Si2/c1-2/h1-2H3
","[SiH3][SiH3]	molecule ""si2h6"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
3,hocn, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8960130095959887,0.6784892444418852,0.8987170344986007,0.9532040927209612,0.8960130095959887,15.15016484260559,"InChI=1S/CHNO/c2-1-3/h3H
","C(#N)O	molecule ""hocn"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,"Alcohol, Nitrile"
3,fccf, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9256791684142504,0.7095048700975822,0.924882854377803,0.9719805896841672,0.9256791684142504,24.840476036071777,"InChI=1S/C2F2/c3-1-2-4
","FC#CF	molecule ""fccf"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkyne
3,ch2-sing, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8397770927924556,0.5021102916697191,0.8406945049754265,0.9657047176678252,0.8397770927924556,1.3915643692016602,"InChI=1S/CH2/h1H2
","[CH2]	molecule ""ch2-sing"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,ch2f2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9371275723147452,0.6787073048362413,0.9358395750425764,0.9721657953813316,0.9371275723147452,24.39144015312195,"InChI=1S/CH2F2/c2-1-3/h1H2
","C(F)F	molecule ""ch2f2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,MnO3F, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/FH.Mn.3O/h1H;;;;/q;+1;;;/p-1
","[Mn](F)([O])([O])[O]	molecule ""MnO3F"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,c2f4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C2F4/c3-1(4)2(5)6
","C(=C(F)F)(F)F	molecule ""c2f4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
3,ED03, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/3CO.Ni/c3*1-2;
","[Ni]([C][O])([C][O])[C][O]	molecule ""ED03"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Unknown
3,c2f6, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C2F6/c3-1(4,5)2(6,7)8
","C(C(F)(F)F)(F)(F)F	molecule ""c2f6"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,sih4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9330072819119408,0.5755922803834137,0.932338725500184,0.9794977266674374,0.9330072819119408,9.075568437576294,"InChI=1S/H4Si/h1H4
","[SiH4]	molecule ""sih4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
3,n2o4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/N2O4/c3-1(4)2(5)6
","N(=O)(=O)N(=O)=O	molecule ""n2o4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Amine
3,hcof, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9255260665475435,0.7059483474050897,0.9247743711807008,0.9641907191681724,0.9255260665475435,19.10140562057495,"InChI=1S/CHFO/c2-1-3/h1H
","C(=O)F	molecule ""hcof"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,nh2f, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9132625567899636,0.6587170662751807,0.9150358843711544,0.9779375284442078,0.9132625567899636,9.13011884689331,"InChI=1S/FH2N/c1-2/h2H2
","NF	molecule ""nh2f"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Amine
3,VOCl3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/3ClH.O.V/h3*1H;;/q;;;;+3/p-3
","[V]([O])(Cl)(Cl)Cl	molecule ""VOCl3"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,t-hono, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9010349787021544,0.6016174163238136,0.9029308932792952,0.9705860187758754,0.9010349787021544,17.063195943832397,"InChI=1S/HNO2/c2-1-3/h2H
","[O][N]O	molecule ""t-hono"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,hoclo, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9336010559843942,0.5379659323375425,0.9347652367891964,0.9851347725941842,0.9336010559843942,19.211834192276,"InChI=1S/ClO.HO/c1-2;/h;1H
","[OH].Cl[O]	molecule ""hoclo"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,hocl, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9441256703566344,0.5497652797093361,0.9447797727195794,0.9935988899949764,0.9441256703566344,4.711984634399414,"InChI=1S/ClHO/c1-2/h2H
","OCl	molecule ""hocl"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,TiCl4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/4ClH.Ti/h4*1H;/q;;;;+4/p-4
","[Ti](Cl)(Cl)(Cl)Cl	molecule ""TiCl4"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,c-hono, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9017968168184808,0.6011552746894007,0.9037140663737938,0.973809621963826,0.9017968168184808,15.943523406982422,"InChI=1S/HNO2/c2-1-3/h2H
","[O][N]O	molecule ""c-hono"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,ph3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9355612016660912,0.5867025326045413,0.9371883155413568,0.9858578846696768,0.9355612016660912,3.811077117919922,"InChI=1S/H3P/h1H3
","P	molecule ""ph3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,hooh, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.900815482032896,0.6507803630938463,0.9016161212552892,0.988659527459041,0.900815482032896,8.994967699050903,"InChI=1S/H2O2/c1-2/h1-2H
","OO	molecule ""hooh"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,hoclo2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9306458041712352,0.5684531015542175,0.9319581777733676,0.978952971320305,0.9306458041712352,58.20268630981445,"InChI=1S/ClO.HO.O/c1-2;;/h;1H;
","[OH].Cl[O].[O]	molecule ""hoclo2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,chf3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9463969112803736,0.7272769785196465,0.9455431047125672,0.9773746490233816,0.9463969112803736,47.13653993606568,"InChI=1S/CHF3/c2-1(3)4/h1H
","C(F)(F)F	molecule ""chf3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,n2o, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.900480140931369,0.6704192083900266,0.903583284537848,0.9674632110731636,0.900480140931369,9.580591678619385,"InChI=1S/N2O/c1-2-3
","[N][N][O]	molecule ""n2o"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,co2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.913510578330502,0.722526424164435,0.9133370918501992,0.9623822007185868,0.913510578330502,7.629608154296875,"InChI=1S/CO2/c2-1-3
","C(=O)=O	molecule ""co2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,hclo4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/ClO.HO.2O/c1-2;;;/h;1H;;
","[OH].Cl[O].[O].[O]	molecule ""hclo4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,f2co, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.938143563400103,0.7045018258873491,0.937867657135918,0.9728339810654996,0.938143563400103,24.547901391983032,"InChI=1S/CF2O/c2-1(3)4
","O=C(F)F	molecule ""f2co"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,sih3f, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9436885008101442,0.6655722404623153,0.9421669874330488,0.9850999690677766,0.9436885008101442,15.484589338302612,"InChI=1S/FH3Si/c1-2/h2H3
","F[SiH3]	molecule ""sih3f"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
3,hno, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8884851876264566,0.6455433397295134,0.8907222845846208,0.9674473107275844,0.8884851876264566,4.316303730010986,"InChI=1S/HNO/c1-2/h1H
","N=O	molecule ""hno"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,so2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9293670286255128,0.5326698442528274,0.9303154628637864,0.9787254240149504,0.9293670286255128,9.876018285751345,"InChI=1S/O2S/c1-3-2
","S(=O)=O	molecule ""so2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,bhf2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9443849348499184,0.7146125439641225,0.9405832999044516,0.9807379875811923,0.9443849348499184,18.717130422592163,"InChI=1S/BF2H/c2-1-3/h1H
","B(F)F	molecule ""bhf2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
3,alf, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9536534229925848,0.7784692720120236,0.9516565255053356,0.9928393717139125,0.9536534229925848,1.920396327972412,"InChI=1S/Al.FH/h;1H/q+1;/p-1
","[Al]F	molecule ""alf"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
3,p2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9387534297470176,0.7020848244847642,0.94072295163327,0.9283346773985424,0.9387534297470176,2.2964119911193848,"InChI=1S/P2/c1-2
","P#P	molecule ""p2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,cf4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.952211755789348,0.6624291592466648,0.951943663420442,0.9812447335596814,0.952211755789348,54.54996061325073,"InChI=1S/CF4/c2-1(3,4)5
","FC(F)(F)F	molecule ""cf4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,co, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8951789172588757,0.6654837617645688,0.8936697679544,0.9644167987111122,0.8951789172588757,1.6058051586151123,"InChI=1S/CO/c1-2
","[C]=O	molecule ""co"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,Ni(PF3)4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/4F3P.Ni/c4*1-4(2)3;
","[Ni]([P](F)(F)F)([P](F)(F)F)([P](F)(F)F)[P](F)(F)F	molecule ""Ni(PF3)4"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,n2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8796853703834067,0.6003387929333973,0.8837592222607347,0.8452010904463775,0.8796853703834067,1.4536945819854736,"InChI=1S/N2/c1-2
","N#N	molecule ""n2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,fno, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.915711021647018,0.6641603289960292,0.9172365763490488,0.9725342625781233,0.915711021647018,10.454629898071287,"InChI=1S/FNO/c1-2-3
","F[N][O]	molecule ""fno"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,alcl3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9755992186611192,0.70604436766005,0.9742507089456782,0.9936553509518684,0.9755992186611192,44.30513906478882,"InChI=1S/Al.3ClH/h;3*1H/q+3;;;/p-3
","[Al](Cl)(Cl)Cl	molecule ""alcl3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
3,sf6, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/F6S/c1-7(2,3,4,5)6
","S(F)(F)(F)(F)(F)F	molecule ""sf6"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,bf3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9506509231326428,0.7534835218625954,0.9475609952906848,0.9857966255711909,0.9506509231326428,37.8562068939209,"InChI=1S/BF3/c2-1(3)4
","B(F)(F)F	molecule ""bf3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
3,so3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.932788347385994,0.5465568864773316,0.9341025539737506,0.9794606021921378,0.932788347385994,31.485695362091064,"InChI=1S/O3S/c1-4(2)3
","S(=O)(=O)=O	molecule ""so3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,h2s, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9489681673373398,0.6029450176424334,0.9502080401330916,0.9911925004433696,0.9489681673373398,2.226276636123657,"InChI=1S/H2S/h1H2
","S	molecule ""h2s"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,pf3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9521535416317104,0.5823389564284763,0.9516019913582702,0.9899297983951464,0.9521535416317104,27.362164974212646,"InChI=1S/F3P/c1-4(2)3
","P(F)(F)F	molecule ""pf3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,hof, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9180845361765604,0.68349512014187,0.9189793431677148,0.989193680537064,0.9180845361765604,4.096640586853027,"InChI=1S/FHO/c1-2/h2H
","OF	molecule ""hof"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,alcl, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9681825956814234,0.7136190074627571,0.9669866975012646,0.9937549908155192,0.9681825956814234,2.659440755844116,"InChI=1S/Al.ClH/h;1H/q+1;/p-1
","[Al]Cl	molecule ""alcl"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
3,CrF6, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/Cr.6FH/h;6*1H/q+6;;;;;;/p-6
","[Cr](F)(F)(F)(F)(F)F	molecule ""CrF6"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,alh3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9296027324547532,0.6277231067947153,0.9270317227864888,0.9847145744599272,0.9296027324547532,3.958487272262573,"InChI=1S/Al.3H
","[AlH3]	molecule ""alh3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
3,cf2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9351094451249976,0.7190706332560068,0.934181118862258,0.982027389172504,0.9351094451249976,8.201115608215332,"InChI=1S/CF2/c2-1-3
","[C](F)F	molecule ""cf2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,VOF3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/3FH.O.V/h3*1H;;/q;;;;+3/p-3
","[V]([O])(F)(F)F	molecule ""VOF3"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,bf, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9312002656469146,0.7005515926568592,0.9272264698126148,0.9810301997505956,0.9312002656469146,1.6481316089630127,"InChI=1S/BF/c1-2
","F[B]	molecule ""bf"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
3,CrO2F2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/Cr.2FH.2O/h;2*1H;;/q+2;;;;/p-2
","[Cr]([O])([O])(F)F	molecule ""CrO2F2"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,pf5, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/F5P/c1-6(2,3,4)5
","P(F)(F)(F)(F)F	molecule ""pf5"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,VF5, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/5FH.V/h5*1H;/q;;;;;+5/p-5
","[V](F)(F)(F)(F)F	molecule ""VF5"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,bh, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8508363110291454,0.5184081595730984,0.8469825036416158,0.9651447114455648,0.8508363110291454,0.5798187255859375,"InChI=1S/BH/h1H
","[BH]	molecule ""bh"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
3,sif4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9572341135748674,0.578703686465895,0.9554770225906388,0.991669905885613,0.9572341135748674,58.13226270675659,"InChI=1S/F4Si/c1-5(2,3)4
","F[Si](F)(F)F	molecule ""sif4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
3,hf, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9441364817119584,0.7240292570782203,0.9431361829773662,0.993674185427977,0.9441364817119584,0.7499487400054932,"InChI=1S/FH/h1H
","F	molecule ""hf"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,clf, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9557157819364578,0.5506314447398113,0.9563229117548828,0.9961864355639992,0.9557157819364578,2.3790621757507324,"InChI=1S/ClF/c1-2
","ClF	molecule ""clf"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,TiF4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/4FH.Ti/h4*1H;/q;;;;+4/p-4
","[Ti](F)(F)(F)F	molecule ""TiF4"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,ScF3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/3FH.Sc/h3*1H;/q;;;+3/p-3
","[Sc](F)(F)F	molecule ""ScF3"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,alh, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.935344761730886,0.682539537066338,0.9340926863753954,0.9904345268416068,0.935344761730886,0.7628521919250488,"InChI=1S/Al.H
","[AlH]	molecule ""alh"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
3,alf3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9507460058925372,0.689938190155755,0.948104350719522,0.9935482110610528,0.9507460058925372,37.082679271698,"InChI=1S/Al.3FH/h;3*1H/q+3;;;/p-3
","[Al](F)(F)F	molecule ""alf3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
3,cl2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9691932348037856,0.6799348949781423,0.9695488220902028,0.9969334270403056,0.9691932348037856,2.328948497772217,"InChI=1S/Cl2/c1-2
","ClCl	molecule ""cl2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,hcl, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9708487096721644,0.7075542773131834,0.9711933346840728,0.994997764526131,0.9708487096721644,0.8892433643341064,"InChI=1S/ClH/h1H
","Cl	molecule ""hcl"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,f2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9337143210715162,0.702009517199906,0.935088625625759,0.9980330948984586,0.9337143210715162,1.547572374343872,"InChI=1S/F2/c1-2
","FF	molecule ""f2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,h2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8518727256556038,0.9692195771839888,0.8591402814745425,0.9802441914412872,0.8518727256556038,0.1990478038787841,"InChI=1S/H2/h1H
","[H][H]	molecule ""h2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
4,cf,        Non-neutral and/or non-singlet molecules,revTPSSh,STO-3G,f-score,0.8978813823616436,0.8097528979096082,0.9005007683496994,0.9100838034814724,0.8978813823616436,0.2174959182739257,"InChI=1S/CF/c1-2
","[C]F	molecule ""cf"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
4,Cu(acac)2,        Non-neutral and/or non-singlet molecules,revTPSSh,STO-3G,f-score,0.9038842612333614,0.7449715033897822,0.9006945063419812,0.8407996867550865,0.9038842612333614,57.781150341033936,"InChI=1S/2C5H8O2.Cu/c2*1-4(6)3-5(2)7;/h2*3,6H,1-2H3;/q2*-1;+4/p-2/b2*4-3-;
","C1=C(O[Cu@]2(O[C]1C)O[C](C=C(O2)C)C)C	molecule ""Cu(acac)2"" dataset ""Bühl 2006"" charge 0 multiplicity 2
",inorganic,Alkene
4,sif,        Non-neutral and/or non-singlet molecules,revTPSSh,STO-3G,f-score,0.926533901121002,0.9136801858981668,0.9313874361780728,0.9780598198801288,0.926533901121002,0.1920852661132812,"InChI=1S/FSi/c1-2
","F[Si]	molecule ""sif"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",inorganic,Unknown
4,ch3nh,        Non-neutral and/or non-singlet molecules,revTPSSh,STO-3G,f-score,0.8772725010730142,0.7233910497001639,0.869784043452388,0.8911418916412123,0.8772725010730142,0.2232470512390136,"InChI=1S/CH4N/c1-2/h2H,1H3
","C[NH]	molecule ""ch3nh"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
4,V(NMe2)4,        Non-neutral and/or non-singlet molecules,revTPSSh,STO-3G,f-score,0.8948515295902787,0.6848667879828161,0.8853839594240318,0.8664018796981189,0.8948515295902787,7.597368001937866,"InChI=1S/4C2H6N.V/c4*1-3-2;/h4*1-2H3;/q4*-1;+4
","[V](N(C)C)(N(C)C)(N(C)C)N(C)C	molecule ""V(NMe2)4"" dataset ""Bühl 2006"" charge 0 multiplicity 2
",inorganic,Amine
4,ch,        Non-neutral and/or non-singlet molecules,revTPSSh,STO-3G,f-score,0.8057780342801463,0.793896347303778,0.803138648995023,0.906109270941359,0.8057780342801463,0.2035770416259765,"InChI=1S/CH/h1H
","[CH]	molecule ""ch"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
4,sih,        Non-neutral and/or non-singlet molecules,revTPSSh,STO-3G,f-score,0.9059716291968556,0.8687527857380748,0.9077054103424465,0.9106976777038728,0.9059716291968556,0.1671624183654785,"InChI=1S/HSi/h1H
","[SiH]	molecule ""sih"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",inorganic,Unknown
