table_id,molecule,type_name,method,base,benchmark_metric,minao,1e,atom,huckel,vsap,time
3,Ni(acac)2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.901592018155717,0.7401041513499417,0.8949875002869165,0.8396434772818397,0.901592018155717,6.74913477897644
3,PR12, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9003929604243607,0.6844563254546205,0.8912411749320814,0.8743935074660671,0.9003929604243607,3.1435275077819824
3,PR05, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8942055578221223,0.7048987336500605,0.8848641061768096,0.8882816471203122,0.8942055578221223,3.565105676651001
3,ED04, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8893339517042251,0.7120268506008988,0.8790268249849709,0.8077882376303818,0.8893339517042251,3.399400472640991
3,PR14, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8998554649950844,0.708670739749201,0.890410443727226,0.795808170334383,0.8998554649950844,32.43118929862976
3,Fe(C4H6)(CO)3, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8941056953457689,0.7040956659181038,0.882849303232721,0.8414889214853554,0.8941056953457689,2.381721019744873
3,Cr(C6H6)2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8994435980991864,0.7368563884985156,0.8856815889575224,0.7963438431074068,0.8994435980991864,6.032939434051514
3,PR04, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8933087175049711,0.7219589479827129,0.8830493004207562,0.8101750319487265,0.8933087175049711,3.4657914638519287
3,Fe(C4H4)(CO)3, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8957398431145992,0.7357589994555468,0.8832984606583121,0.8361084369547598,0.8957398431145992,2.359471082687378
3,ED40a, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8940426273676171,0.6513566270999354,0.8907097792837898,0.8879801579305012,0.8940426273676171,0.466200590133667
3,Mn(CO)5CN, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8925489932423292,0.7155998448506855,0.8836268563834111,0.8733818799006099,0.8925489932423292,4.80079460144043
3,Fe(CO)3(tmm), Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8938380614288944,0.7023145209150691,0.8815717979445045,0.8460554317171705,0.8938380614288944,2.347757339477539
3,dithiotane, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9293346519869777,0.8449440067285598,0.9256408880726669,0.91519132459422,0.9293346519869777,0.28977251052856445
3,ocs, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9283032375303901,0.8436613503722857,0.9270800863167672,0.9301680501265,0.9283032375303901,0.20200657844543457
3,oxetane, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.89722010101946,0.71463263494056,0.8876792152748303,0.8541328093950626,0.89722010101946,0.2802615165710449
3,ED05, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8935101431185827,0.7163914354307516,0.883066542087561,0.8857727379181757,0.8935101431185827,3.2351348400115967
3,AcCl, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.928387443432047,0.8332033867608255,0.9265483945533839,0.9206682236295469,0.928387443432047,0.24093842506408691
3,beta-lactim, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8980873504836984,0.7125355379783181,0.889876437786237,0.8530467278291158,0.8980873504836984,0.34572887420654297
3,Sc(acac)3, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9094171752442738,0.704476975879545,0.899548093828549,0.843527119355172,0.9094171752442738,11.21921968460083
3,ethanol, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8978222973061865,0.7303714153810483,0.8887191321987719,0.8897017615859917,0.8978222973061865,0.21289634704589844
3,ED02, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8909951506148168,0.729838144553316,0.8821604314989336,0.871176985936255,0.8909951506148168,1.3760936260223389
3,ch3ph2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.919721210134893,0.7823970416568822,0.9105385146189928,0.9094453546854294,0.919721210134893,0.2342526912689209
3,methanol, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8981782738268157,0.766311005264101,0.8909439744822675,0.9035212070556604,0.8981782738268157,0.18104243278503418
3,acetaldehyde, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8957497310232746,0.7241465887196661,0.8880728069893863,0.8732723263360126,0.8957497310232746,0.20045018196105957
3,sio, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9174427774884386,0.8808891091692197,0.91755181824634,0.9466577762783861,0.9174427774884386,0.18419265747070312
3,cis-c2f2cl2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9488114670675477,0.8338980983395663,0.9520856399410168,0.9391068961880557,0.9488114670675477,0.29358673095703125
3,trans-c2f2cl2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9488521641335432,0.8229213728459007,0.9521247524747989,0.9391191132531995,0.9488521641335432,0.2950258255004883
3,nh3, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8872111014210908,0.7989946653035636,0.8829752905101931,0.9362695931033072,0.8872111014210908,0.14575433731079102
3,FeCp2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8943427098270088,0.7505894484109724,0.8819256118514601,0.8139329084606558,0.8943427098270088,3.4552958011627197
3,oxirane, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8973609008161496,0.7517760238805447,0.8892697235944457,0.8821521650086591,0.8973609008161496,0.19214630126953125
3,c2h5f, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9085048972815964,0.7582537850968329,0.9033509290682119,0.893863632054905,0.9085048972815964,0.19868016242980957
3,n2h4, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8892470250430596,0.7527988044439285,0.8855127886506567,0.9454060588523743,0.8892470250430596,0.15782833099365234
3,c2h3f, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9090764210866497,0.7644395508018194,0.904840955811728,0.8418654284552394,0.9090764210866497,0.18833684921264648
3,ED27, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9132606483841931,0.7498561532013849,0.90261395171544,0.8696455069672432,0.9132606483841931,0.9527378082275391
3,ccl2o, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9500707471214792,0.8680714086546832,0.9532715586735553,0.9582941895925464,0.9500707471214792,0.22567415237426758
3,PR02, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.896410988398786,0.7272410419411284,0.8850655720000624,0.8752680539809872,0.896410988398786,1.712362289428711
3,c2cl6, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.961016662788406,0.8921446690402854,0.965090608421219,0.9713595569598917,0.961016662788406,1.0123589038848877
3,ED28, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9113334854436472,0.7416198777980675,0.9004628010309486,0.8632382024489003,0.9113334854436472,1.2988359928131104
3,ch3nh2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8907371957204542,0.7295714623544429,0.8826966623141113,0.8891396492452658,0.8907371957204542,0.20400261878967285
3,Mn(CO)4NO, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8937204985002442,0.7247545332160548,0.8848514809432132,0.8932880975504013,0.8937204985002442,2.198488235473633
3,Fe(CO)5, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8959148024392375,0.7272622705581236,0.8847479301682805,0.8754208525845896,0.8959148024392375,1.5987544059753418
3,PMe3, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9097563532608612,0.7405216250697473,0.8990998408525482,0.870991523030035,0.9097563532608612,0.3377068042755127
3,acetic, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9038887789929239,0.7693713917977466,0.8974848560572476,0.9002939725949188,0.9038887789929239,0.21324634552001953
3,dioxetane, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9020588120946665,0.7798791428923445,0.8957973167527433,0.8867825756700813,0.9020588120946665,0.2099621295928955
3,PR40, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9181944978691491,0.7218112443803729,0.9117722349162758,0.9006226524363421,0.9181944978691491,2.162060022354126
3,furan, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9002440125451093,0.7218880248459231,0.8907001965228496,0.8096585035076321,0.9002440125451093,0.29763126373291016
3,ketene, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8973885156074451,0.7519582683788849,0.8901704144908117,0.8251029235182477,0.8973885156074451,0.1851365566253662
3,TiCl2Me2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.93667831353425,0.7885232990588994,0.9377687799847878,0.9465645765258162,0.93667831353425,0.6810219287872314
3,cs2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9393459885199847,0.8390797826409322,0.9394895232109759,0.9381122382356479,0.9393459885199847,0.1827714443206787
3,clcof, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9415532373282323,0.8376220615839625,0.9442525927473071,0.9519057067571624,0.9415532373282323,0.23540067672729492
3,h2o, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9012703380672088,0.862566554595511,0.8979717902417781,0.9846572715311629,0.9012703380672088,0.14502286911010742
3,ch2c, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8682819606082254,0.7287519054568784,0.8593089953937781,0.76643994163693,0.8682819606082254,0.1653122901916504
3,c2cl4, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9588364084766882,0.8657605951416462,0.9624212461057541,0.9505148747222651,0.9588364084766882,0.4484384059906006
3,clcn, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.932705848265508,0.86205547032066,0.9335860696340337,0.9118755714487178,0.932705848265508,0.19898390769958496
3,thiophene, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9164252641797923,0.7689328856199046,0.9088934509028139,0.8413999185916099,0.9164252641797923,0.3362267017364502
3,ch3f, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9135618480048215,0.8041854610622324,0.9119805332782445,0.9047239305365689,0.9135618480048215,0.18067216873168945
3,ch2nh, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.885407383079408,0.7319061698080391,0.8783554136738403,0.8580349631778722,0.885407383079408,0.1752784252166748
3,PhSH, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9116968262165421,0.7472032529862442,0.9027067495212147,0.8016724400236863,0.9116968262165421,0.5151998996734619
3,ED30, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9059350530573343,0.7167644198540847,0.8958687227784287,0.8055789298625553,0.9059350530573343,12.100510358810425
3,ED01, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8975859350002066,0.702875866917514,0.8911912588901448,0.8871314438382898,0.8975859350002066,2.9470503330230713
3,nh2oh, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8932168325327396,0.7856927405234473,0.8902210966026577,0.9563843614134727,0.8932168325327396,0.19645357131958008
3,formamide, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.901084885797995,0.7460896932084784,0.8968434058412399,0.907172539435303,0.901084885797995,0.2096571922302246
3,ccl2h2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9537920086945695,0.9028707445150206,0.9570964190665814,0.9583975373541143,0.9537920086945695,0.205963134765625
3,ch2clf, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9432420694856851,0.8833838267004732,0.946158880208436,0.9497449317296455,0.9432420694856851,0.22031378746032715
3,PCy3, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9009229201823781,0.6823587319170088,0.8877362347607868,0.8274376493258746,0.9009229201823781,10.75040054321289
3,cs, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.921758057351862,0.8681853427331674,0.9216393899348267,0.9453484481960657,0.921758057351862,0.18364453315734863
3,nh2cl, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9365927200095971,0.8832632650297527,0.940160711508218,0.9714781274463167,0.9365927200095971,0.17978978157043457
3,cclh3, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9409746535397235,0.8669437169796527,0.9414895083745074,0.9338273178156885,0.9409746535397235,0.19679927825927734
3,tetrahedrane, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8928702026248807,0.7042147826622818,0.8812628081723661,0.7729521052525091,0.8928702026248807,0.18413043022155762
3,c2clh5, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.930540885349293,0.816605126809039,0.9277535815877054,0.9191084744269977,0.930540885349293,0.21047377586364746
3,PR06, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9011046782027115,0.701034846718954,0.8928756831487316,0.8916617556532196,0.9011046782027115,1.7198779582977295
3,c2cl2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9493548269005715,0.9012460116431845,0.9512335765700243,0.8947922959951883,0.9493548269005715,0.20222735404968262
3,oxadiazole, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8957256568623476,0.723648695527157,0.8900969272639373,0.8399823341863178,0.8957256568623476,0.25270986557006836
3,PR01, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9018017430084097,0.7095119189652591,0.8940796881329989,0.8914031328567912,0.9018017430084097,1.9159152507781982
3,PhSeH, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.926063964216103,0.8076544162658126,0.9260247280623626,0.8492512930907523,0.926063964216103,0.7274010181427002
3,cyclobutene, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8918112698771845,0.6702622341421285,0.8795866982953989,0.7665119949679577,0.8918112698771845,0.2635178565979004
3,ED31, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9044099607791865,0.693044265392971,0.8926962704830341,0.7439043044520182,0.9044099607791865,17.593179941177368
3,ccl3h, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9592844012275134,0.8979820482472363,0.9636946663900283,0.9689499522248445,0.9592844012275134,0.2678184509277344
3,CrO2(NO3)2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9015863338479532,0.7327281358056537,0.8989315897950776,0.9280051032400641,0.9015863338479532,1.6847186088562012
3,silole, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9091969500249726,0.7003598943068544,0.8975626174285664,0.7939303794441779,0.9091969500249726,0.3473200798034668
3,CoH(CO)4, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8957181679781839,0.7392335171597486,0.8856444616723876,0.8690235254121983,0.8957181679781839,2.6836905479431152
3,cyclobutane, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8933300764434176,0.6428528977253627,0.8805181194517624,0.8187807677526397,0.8933300764434176,0.2753183841705322
3,cyclobutadiene, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8869996260635992,0.7020809857664265,0.8753030647012913,0.7090207302518113,0.8869996260635992,0.18858695030212402
3,c2clh3, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9322819564531154,0.8260185466932989,0.9304802860326242,0.8812054273427515,0.9322819564531154,0.19974064826965332
3,dioxetan2one, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9081039258126739,0.7496589816558714,0.903206057434446,0.900639014855962,0.9081039258126739,0.22289323806762695
3,ED40b, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9345960682983447,0.8011238709081244,0.929026515701274,0.9151340145357866,0.9345960682983447,0.37381577491760254
3,s2o, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9383017258537958,0.892224147413529,0.9398068822425047,0.9427048609592689,0.9383017258537958,0.18782520294189453
3,formic-anhydride, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9058383494031743,0.7745796558059338,0.9015185745689098,0.9000926961713142,0.9058383494031743,0.21793866157531738
3,ccl2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9532588530097355,0.9331123942980112,0.9575046802542329,0.9788708972216942,0.9532588530097355,0.19746947288513184
3,cyclopropene, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8888395389286614,0.6842324380708154,0.8773859928594109,0.8180249869703373,0.8888395389286614,0.16350746154785156
3,glyoxal, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8978074804757747,0.7689184136683587,0.8929252328501708,0.8887890088746111,0.8978074804757747,0.20073843002319336
3,hoclo, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9311024618659273,0.889987385210402,0.9339508042272348,0.9898671534932613,0.9311024618659273,0.19451522827148438
3,oxirene, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8900113574093453,0.7995051496753642,0.88213829588253,0.834139683368893,0.8900113574093453,0.18226385116577148
3,c-hcoh, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8875498008735492,0.7792084505864433,0.8821559745495133,0.9512963497927721,0.8875498008735492,0.17371797561645508
3,ccl4, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9620751635494694,0.9078561755802765,0.9669948028351719,0.97454006885047,0.9620751635494694,0.29068422317504883
3,Cr(CO)6, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9020634868417993,0.7100618409652989,0.8944889505086198,0.8918562991126232,0.9020634868417993,2.1275522708892822
3,CrO2Cl2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.929957127328497,0.7939595222024047,0.9297776606424989,0.9503803367229061,0.929957127328497,0.5221157073974609
3,c2clh, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9334837495360631,0.8569331555802253,0.9325800998462601,0.8389944317147262,0.9334837495360631,0.19076967239379883
3,t-hcoh, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8878686781281905,0.781948115438498,0.8825704579217916,0.9418165852027759,0.8878686781281905,0.17531776428222656
3,cf2cl2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9542150904083954,0.8720340783426654,0.9592048338884833,0.9697836451038597,0.9542150904083954,0.2630729675292969
3,hccf, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9073073297127228,0.8090725344239035,0.9037419845876445,0.7803535620203476,0.9073073297127228,0.18257379531860352
3,dioxirane, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8944748316103112,0.8056666926825666,0.8908491406700543,0.9162856443931232,0.8944748316103112,0.19689369201660156
3,alf, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.941333616013037,0.91075578425138,0.9494650304930496,0.9757861505242287,0.941333616013037,0.16656970977783203
3,ch2-sing, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8426123023899702,0.5913274177565732,0.8360474949644399,0.9272835766880199,0.8426123023899702,0.14467906951904297
3,hocl, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9394488104170032,0.9130062327111029,0.9433449747796657,0.9921757209472736,0.9394488104170032,0.1891181468963623
3,cyclopropane, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.89370999967192,0.6525846227030934,0.8815499756220846,0.8008886708082118,0.89370999967192,0.17592263221740723
3,MnO3F, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8953420907957433,0.8146290481777554,0.8839840442480351,0.9120902803903492,0.8953420907957433,0.38793087005615234
3,n-pentane, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8934768794981702,0.6621118371184995,0.8805117905793161,0.8195769681606258,0.8934768794981702,0.4539985656738281
3,so2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9278561752531538,0.8698001590508331,0.9296793564136343,0.9691845199671472,0.9278561752531538,0.17518925666809082
3,h2co, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8937581881231453,0.7681979946393095,0.8888090061813568,0.880176547546744,0.8937581881231453,0.17830657958984375
3,pyrrole, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8976649445224728,0.6634782127398873,0.8879579375455782,0.8045041724033833,0.8976649445224728,0.30082154273986816
3,hnnn, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8910082435966391,0.7270245251911996,0.88914303961373,0.9701600970960859,0.8910082435966391,0.1604752540588379
3,n-butane, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8929504532090452,0.6645405844698064,0.8800786184524424,0.8091829232021228,0.8929504532090452,0.31337904930114746
3,hooh, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8954520971335154,0.8492657607919621,0.8938254042816997,0.9891218518606504,0.8954520971335154,0.15703797340393066
3,propane, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8920516653721617,0.6698294926413723,0.8793349577668825,0.8505796494108918,0.8920516653721617,0.2523055076599121
3,cyclopentadiene, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8939313727472944,0.6878321753963829,0.8818931071747392,0.7420158452371195,0.8939313727472944,0.3010408878326416
3,borole, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8904198389411098,0.6749658286163224,0.8772861260470421,0.7423088313683448,0.8904198389411098,0.3086535930633545
3,c-n2h2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8804933943579292,0.6824128827914449,0.877745996441354,0.844866855689246,0.8804933943579292,0.15188193321228027
3,c2h6, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8903903543232065,0.6996141194908745,0.8779654050331402,0.8504510754991672,0.8903903543232065,0.1666567325592041
3,si2h6, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.93377113127286,0.7863760835534472,0.9219199784656609,0.9206880159453056,0.93377113127286,0.1839151382446289
3,t-n2h2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8808325434585719,0.6884488413826021,0.8781236212041551,0.8423813889423991,0.8808325434585719,0.1524219512939453
3,formic, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9055961788088159,0.8013688478811494,0.9014854664086845,0.9195363214783487,0.9055961788088159,0.18577313423156738
3,TiCl3Me, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9501088186856885,0.8010678912312226,0.9535563167744907,0.966974017637636,0.9501088186856885,0.6538782119750977
3,nh2f, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9061486869603637,0.8239046222955433,0.9086600521537151,0.9513683394577248,0.9061486869603637,0.18191075325012207
3,Fe(CO)2(NO)2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8929796559149789,0.7466323296760932,0.8849654621523613,0.894987109963436,0.8929796559149789,1.3827893733978271
3,propene, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8903817671475128,0.6678289027586044,0.878346256479372,0.7879780557696674,0.8903817671475128,0.17273807525634766
3,ch2f2, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.9264383779160685,0.8670171305573937,0.9288706675979082,0.9356808388859678,0.9264383779160685,0.18238258361816406
3,nccn, Neutral singlet molecules,revTPSSh,STO-3G,f-score,0.8836274880903663,0.6815766295039681,0.8779999156264177,0.8088934506573392,0.8836274880903663,0.1783580780029297
